channel,sample-10011,sample-10012,sample-20021,sample-20022,sample-30031,sample-30032,sample-10041,sample-10042,sample-10051,sample-10052,sample-10061,sample-10062,sample-10071,sample-10072,sample-40081,sample-40082,sample-10091,sample-10092,sample-10111,sample-10112,sample-20121,sample-20122,sample-10151,sample-10152,sample-30161,sample-30162,sample-10171,sample-10172,sample-10181,sample-10182,sample-10191,sample-10192,sample-10201,sample-10202,sample-10211,sample-10212,sample-10221,sample-10222,sample-10231,sample-10232,sample-10241,sample-10242,sample-10251,sample-10252,sample-10261,sample-10262
943.73,2886.2,2696.9,6938.8,6398.0,12260.2,13836.9,2941.1,3358.2,4032.5,3122.4,5554.2,4228.8,3241.7,3130.2,10436.5,13488.1,2961.6,3552.9,2637.4,3174.9,5975.8,8028.6,2520.8,3156.9,4335.6,3007.7,2046.0,2242.1,2313.3,2434.6,2392.8,2328.4,3026.5,2445.3,2699.5,2935.3,2362.9,2347.9,2418.7,2567.4,2118.8,2717.9,2129.9,2779.4,2111.5,2018.4
945.76,2913.0,2659.3,7279.7,6679.9,12224.5,13920.8,2988.6,3369.8,3923.8,3141.8,5569.6,4174.4,3227.0,3187.6,10414.9,13441.8,2988.7,3587.9,2670.9,3214.3,6209.0,8201.7,2521.1,3113.2,4353.3,2985.5,2043.1,2243.8,2323.7,2436.9,2409.7,2338.8,3004.0,2517.9,2705.6,2942.8,2401.2,2349.9,2418.9,2510.5,2084.0,2718.9,2155.7,2815.1,2098.4,2042.2
947.8,2894.9,2698.7,7912.3,6959.1,12353.3,14053.7,3021.7,3339.5,3882.6,3206.5,5635.2,4114.9,3213.5,3217.8,10506.4,13471.4,3068.6,3636.4,2743.6,3253.7,6470.4,8514.4,2591.3,3044.8,4422.5,3047.4,2080.4,2269.3,2345.6,2446.5,2484.2,2288.2,3040.1,2549.0,2728.1,3032.2,2385.3,2407.2,2507.2,2548.0,2131.5,2807.3,2159.0,2842.9,2147.9,2005.9
949.84,2616.9,2338.0,8146.4,6901.3,12105.2,13808.3,2730.5,3003.2,3549.7,2923.9,5324.2,3789.6,2916.6,2962.0,10210.5,13313.3,2836.3,3350.1,2430.5,2993.7,6364.5,8502.2,2297.4,2731.4,4139.2,2737.7,1950.5,2115.4,2149.3,2255.0,2344.7,2155.9,2883.7,2352.9,2489.5,2781.4,2177.4,2232.4,2305.9,2353.4,1957.6,2643.1,2012.5,2645.4,2014.8,1883.6
951.88,2722.6,2456.1,8435.4,7033.1,12228.2,14008.3,2809.7,3104.2,3643.1,2996.2,5479.4,3942.1,3010.8,3071.4,10386.9,13389.6,2928.1,3456.6,2584.4,3083.7,6572.5,8593.3,2389.7,2813.2,4245.0,2845.0,1967.1,2196.4,2199.4,2339.2,2408.3,2199.0,2924.8,2440.6,2520.9,2867.3,2240.0,2348.3,2392.5,2439.1,2051.5,2736.0,2079.9,2728.3,2100.7,1920.8
953.91,2711.5,2438.1,7857.7,6807.9,12203.8,13994.8,2839.4,3067.0,3603.6,3041.4,5508.9,3896.4,2942.9,3069.9,10383.1,13360.3,2896.6,3499.5,2612.9,3110.7,6334.2,8333.2,2408.7,2785.9,4261.6,2808.1,2017.2,2209.5,2222.3,2354.5,2429.9,2218.3,2962.6,2436.7,2574.9,2938.5,2317.3,2351.6,2405.7,2425.6,2052.3,2731.6,2099.0,2765.3,2130.1,1960.1
955.95,2612.7,2340.3,7133.4,6446.6,12190.0,13973.0,2708.9,2995.3,3484.0,2962.0,5412.5,3776.1,2862.7,2993.2,10376.0,13391.4,2838.0,3429.9,2492.0,2996.7,5986.2,7936.1,2332.1,2675.1,4249.1,2712.4,1940.6,2148.6,2124.2,2272.8,2332.8,2139.0,2901.8,2379.3,2477.6,2901.9,2190.9,2279.3,2353.5,2307.1,1977.2,2720.2,2027.2,2719.3,2054.9,1890.0
957.98,2537.8,2277.8,6571.9,6196.4,12087.8,13947.6,2645.7,2860.9,3372.4,2856.6,5315.7,3666.3,2802.6,2869.7,10351.3,13285.3,2756.0,3384.4,2431.9,2947.7,5745.1,7634.5,2188.4,2567.5,4143.4,2628.6,1897.0,2141.4,2069.3,2219.9,2327.9,2105.9,2815.7,2343.7,2393.0,2789.0,2128.6,2230.1,2242.3,2293.3,1956.5,2710.2,1978.8,2697.8,2027.6,1875.8
960.01,2805.8,2494.1,6586.3,6366.0,12363.2,14307.1,2868.7,3123.7,3583.1,3129.2,5625.7,3938.8,3048.3,3103.7,10560.6,13450.1,3072.7,3573.8,2646.0,3185.4,5932.7,7831.3,2427.9,2795.9,4359.9,2880.2,1998.2,2234.4,2254.5,2339.4,2395.3,2194.2,2975.9,2491.5,2534.2,2910.8,2282.0,2365.9,2389.6,2435.8,2073.9,2795.7,2107.0,2789.6,2139.4,1964.3
962.04,2708.0,2383.3,6419.4,6210.8,12335.8,14352.2,2797.9,3036.4,3506.0,3022.2,5581.0,3876.9,2996.4,3021.5,10525.9,13454.2,2999.8,3532.4,2608.5,3106.2,5802.5,7713.6,2353.7,2720.5,4371.6,2805.7,2001.6,2168.8,2166.8,2308.7,2374.5,2145.6,2915.1,2457.0,2458.8,2886.8,2221.0,2336.1,2404.8,2372.1,1980.9,2752.0,2052.1,2776.7,2075.3,1896.2
964.07,3179.4,2779.0,6670.8,6610.7,12720.1,14747.7,3209.8,3471.6,3860.7,3494.5,6027.0,4286.6,3378.0,3465.9,10746.2,13617.8,3455.1,3981.9,3022.1,3522.7,6168.9,8081.0,2781.7,3083.9,4727.7,3180.2,2148.5,2400.6,2416.8,2574.0,2617.1,2367.8,3255.4,2715.7,2744.6,3179.3,2521.8,2548.2,2655.2,2660.5,2188.1,2969.3,2247.8,2945.0,2272.4,2079.7
966.11,3253.8,2700.6,6424.5,6569.1,12528.6,14505.8,3169.9,3376.2,3792.3,3497.0,6091.7,4264.7,3365.2,3394.1,10611.5,13475.5,3510.6,4005.3,3059.6,3557.5,6043.1,7981.3,2741.2,3004.6,4697.7,3134.0,2105.4,2366.4,2459.5,2520.0,2596.6,2314.0,3272.0,2741.7,2705.6,3236.6,2511.9,2548.7,2605.3,2633.0,2121.4,2910.5,2200.1,2915.7,2225.8,2052.5
968.13,3526.2,2797.9,6459.7,6772.8,12391.5,14435.4,3337.1,3562.9,3919.7,3689.2,6236.2,4414.7,3523.9,3567.1,10355.7,13286.6,3815.9,4205.1,3212.8,3774.9,6190.9,8009.7,2912.5,3123.7,4801.7,3261.6,2156.3,2436.5,2560.2,2654.7,2724.5,2392.0,3421.4,2857.3,2803.3,3328.9,2651.7,2669.6,2764.1,2807.3,2202.6,2909.5,2207.8,2976.1,2347.5,2134.7
970.16,3631.7,2919.6,6559.5,6958.6,12591.6,14453.4,3505.6,3660.0,4043.3,3849.7,6406.3,4557.5,3663.1,3695.5,10420.1,13217.6,4001.3,4407.7,3405.1,3919.6,6387.9,8219.0,3100.7,3279.8,4907.2,3352.6,2181.1,2528.9,2757.7,2780.1,2809.6,2522.3,3565.6,2992.4,2955.8,3469.5,2784.6,2814.0,2901.0,2909.6,2270.2,2961.8,2296.5,3070.9,2389.0,2221.6
972.19,3245.6,2654.3,6347.0,6685.4,12405.2,14215.3,3211.5,3377.2,3788.7,3536.0,5992.5,4242.8,3325.9,3433.8,10193.3,13084.3,3581.5,4036.3,3096.5,3602.3,6095.8,7936.4,2818.5,3030.0,4637.6,3114.8,2097.5,2360.1,2588.2,2602.6,2689.5,2401.8,3381.5,2800.6,2803.0,3253.6,2582.5,2645.5,2761.4,2697.5,2200.8,2910.5,2229.1,2935.4,2232.5,2111.0
974.22,3048.3,2640.8,6377.3,6481.2,12457.1,14256.9,3093.8,3298.5,3711.9,3378.8,5873.7,4087.1,3259.0,3292.7,10103.6,13084.5,3340.8,3839.2,2925.6,3399.8,5989.4,7913.4,2728.9,2976.9,4567.3,3037.0,2080.8,2312.3,2461.6,2518.9,2598.1,2359.3,3242.5,2678.4,2756.6,3098.7,2470.7,2538.7,2617.0,2621.4,2171.7,2891.3,2190.3,2885.3,2226.8,2044.8
976.24,2901.2,2501.1,6350.8,6248.1,12281.7,14085.1,2924.9,3194.7,3631.3,3152.8,5685.5,3930.7,3074.1,3174.5,10009.1,12807.6,3173.8,3677.5,2779.6,3275.7,5833.9,7688.0,2560.9,2869.2,4381.9,2916.8,1998.9,2261.6,2304.1,2414.4,2485.4,2223.5,3047.3,2517.4,2592.6,2973.3,2348.7,2432.4,2475.7,2488.9,2073.9,2805.5,2089.1,2810.2,2158.4,1982.5
978.27,2709.1,2339.6,6075.7,6029.0,12105.9,13934.1,2751.1,2996.4,3460.3,2952.7,5535.4,3728.1,2942.2,2979.7,9919.7,12743.0,2933.5,3442.1,2533.4,3043.7,5676.9,7576.1,2336.9,2684.0,4216.1,2707.1,1918.4,2169.6,2155.2,2293.3,2333.7,2164.5,2924.3,2395.4,2456.2,2857.4,2203.9,2281.0,2382.0,2356.8,1986.3,2736.9,2038.7,2742.7,2032.4,1896.9
980.29,2817.3,2471.2,6379.6,6272.7,12379.9,14319.3,2892.8,3158.7,3584.2,3153.8,5645.7,3895.4,3060.8,3130.9,10100.2,12893.4,3062.6,3627.5,2731.2,3200.5,5833.1,7683.4,2470.3,2797.4,4391.3,2914.0,2027.4,2208.6,2273.5,2381.1,2406.0,2215.9,3030.9,2486.3,2546.0,2983.3,2309.9,2391.1,2450.8,2435.6,2064.6,2801.3,2122.8,2797.1,2133.1,1972.8
982.32,2929.3,2565.2,6461.4,6317.4,12367.0,14522.0,2985.3,3240.8,3689.6,3202.3,5684.7,4038.4,3134.1,3229.6,10046.6,12881.0,3120.8,3728.9,2794.3,3246.5,5883.6,7752.3,2519.8,2863.8,4472.9,2972.9,2063.5,2286.6,2313.0,2421.9,2453.0,2257.2,3069.5,2562.9,2622.3,2999.0,2353.5,2469.2,2453.6,2525.0,2074.0,2848.8,2138.5,2801.8,2146.5,2009.0
984.34,2695.9,2376.0,6331.4,6107.0,12208.3,14405.4,2757.3,3019.3,3435.5,2993.0,5530.3,3822.4,2890.8,2976.4,9848.1,12736.6,2885.5,3488.6,2558.0,3024.3,5667.2,7544.7,2326.3,2681.9,4238.3,2766.3,1966.4,2170.3,2148.8,2258.3,2304.9,2115.7,2901.0,2412.8,2446.4,2868.4,2177.9,2285.8,2347.2,2349.1,1982.9,2749.2,2020.7,2689.0,2044.1,1896.9
986.36,2693.2,2354.2,6313.1,6128.1,12148.6,14312.5,2799.1,3028.5,3484.4,3020.6,5493.6,3821.4,2950.4,3016.1,9792.0,12687.5,2923.0,3474.7,2537.5,3109.5,5725.9,7596.2,2336.4,2689.6,4256.6,2763.2,1937.3,2160.5,2158.5,2247.0,2324.9,2137.6,2938.3,2405.4,2469.7,2896.4,2213.1,2290.3,2318.5,2366.3,1963.7,2767.3,2049.7,2720.1,2088.7,1924.3
988.38,2751.9,2424.7,6458.1,6186.0,12200.8,14413.1,2832.1,3097.3,3600.4,3047.4,5548.3,3918.1,2989.5,3046.5,9827.2,12807.7,2949.9,3510.2,2579.4,3108.9,5738.5,7605.7,2383.9,2741.1,4340.8,2821.7,1962.6,2183.3,2219.4,2283.1,2380.4,2201.2,2991.5,2487.9,2486.2,2854.7,2229.3,2323.8,2357.8,2373.6,1987.0,2756.5,2056.3,2723.6,2057.6,1911.9
990.4,2933.4,2606.2,6519.0,6292.3,12351.2,14321.1,3017.0,3267.5,3725.8,3209.2,5746.3,4117.9,3136.9,3197.1,9918.6,12775.6,3151.2,3702.8,2740.2,3292.4,5819.2,7709.1,2572.2,2943.1,4429.0,2988.9,2013.1,2265.0,2306.0,2390.3,2447.4,2242.3,3047.9,2538.0,2605.9,2970.0,2343.9,2420.9,2463.4,2471.3,2049.5,2849.8,2100.2,2807.1,2135.2,2034.3
992.42,2854.5,2447.1,6397.4,6074.3,12169.8,14178.9,2891.1,3140.2,3629.6,3092.7,5655.8,3990.9,3056.9,3108.2,9812.7,12624.7,3036.7,3566.4,2653.3,3173.4,5754.6,7566.5,2436.6,2794.8,4365.7,2884.5,1987.7,2167.9,2262.8,2407.3,2412.0,2213.7,3064.2,2528.8,2570.8,2955.5,2307.0,2363.7,2400.5,2427.4,1991.5,2778.5,2071.0,2748.5,2062.9,1945.6
994.44,3437.4,3027.7,6956.3,6687.3,12715.9,14749.6,3517.1,3689.4,4175.6,3670.5,6224.0,4567.8,3538.8,3611.0,10052.5,12980.3,3577.3,4161.9,3208.1,3739.9,6306.8,8133.5,3008.4,3332.9,4933.3,3453.6,2228.4,2433.3,2604.5,2726.1,2639.1,2490.5,3335.7,2861.2,2892.9,3262.7,2674.6,2686.5,2690.6,2850.2,2250.2,2994.0,2338.7,2983.2,2362.6,2221.3
996.46,3246.5,2806.0,6871.7,6605.8,12279.7,14281.9,3207.9,3463.3,3946.9,3446.3,6019.6,4332.1,3342.2,3352.5,9902.7,12713.8,3407.8,3940.1,3004.2,3482.0,6054.6,7978.9,2785.0,3140.9,4651.4,3200.2,2088.5,2347.5,2483.2,2557.2,2579.0,2351.8,3219.3,2735.9,2729.6,3136.5,2508.1,2519.6,2619.6,2650.7,2135.4,2906.3,2186.7,2854.4,2227.1,2096.6
998.47,3256.1,2773.3,7098.1,6725.8,12183.9,14073.3,3238.4,3450.1,3943.7,3445.8,5994.8,4353.5,3369.5,3358.2,9868.1,12613.7,3430.9,4014.1,3001.0,3514.5,6073.3,7968.9,2777.1,3155.2,4626.0,3174.2,2078.0,2343.7,2486.2,2560.6,2589.3,2346.2,3245.8,2735.0,2756.0,3141.5,2537.2,2555.7,2625.2,2700.7,2158.0,2813.5,2186.9,2857.4,2224.0,2097.5
1000.49,3298.6,2799.6,7441.6,6920.5,12149.1,13773.8,3270.1,3516.2,3973.4,3597.6,6013.4,4370.5,3403.6,3378.0,9848.8,12588.6,3537.2,4022.7,3070.7,3593.6,6304.1,8197.0,2860.1,3183.7,4641.8,3225.6,2075.0,2313.9,2530.4,2594.4,2641.8,2418.9,3295.3,2732.7,2775.8,3157.6,2563.5,2581.1,2658.6,2718.7,2174.4,2840.9,2207.6,2846.0,2254.6,2118.0
1002.51,3761.6,3032.5,7888.4,7358.4,12227.4,13951.5,3519.4,3776.8,4274.7,3900.1,6388.3,4727.0,3681.5,3706.5,10006.3,12832.5,3846.7,4409.1,3398.2,3904.2,6607.3,8452.4,3159.7,3450.5,4883.3,3468.3,2192.5,2478.2,2703.5,2786.1,2790.6,2550.2,3487.0,2955.4,2987.1,3396.6,2781.3,2742.5,2895.9,2927.7,2250.7,2930.5,2346.9,2973.8,2352.8,2204.1
1004.52,4128.7,3248.6,7740.5,7491.5,12321.5,13890.6,3802.0,4054.2,4454.5,4253.4,6675.0,5001.0,3980.4,3924.7,10056.4,12794.8,4277.5,4709.4,3677.2,4264.0,6747.5,8624.1,3429.3,3671.9,5061.3,3701.6,2311.6,2586.8,2904.1,2949.4,2950.0,2684.2,3736.2,3177.2,3108.2,3593.0,2951.5,2937.8,3043.1,3131.5,2378.6,2963.0,2412.8,3139.3,2527.2,2310.5
1006.53,5049.1,3808.5,7764.5,8065.9,12442.1,13881.7,4464.2,4654.2,4978.3,5098.2,7349.7,5710.6,4680.4,4537.8,10260.0,12857.0,5181.2,5589.6,4417.6,5055.5,7084.1,8811.9,4104.9,4208.0,5621.9,4271.1,2537.4,2853.8,3355.5,3365.2,3387.4,2959.4,4232.2,3676.6,3505.2,4131.8,3447.0,3364.1,3572.1,3632.4,2612.7,3115.1,2642.2,3354.5,2831.7,2546.3
1008.55,7089.4,5074.0,8319.9,9670.5,13146.5,14564.2,5884.7,6069.3,6298.9,6897.7,9135.5,7220.6,6198.8,5964.5,10741.4,13292.7,7280.8,7547.5,6134.1,6812.4,8327.7,9998.6,5569.3,5548.9,7000.3,5647.0,3051.1,3524.5,4354.0,4313.2,4264.0,3626.0,5431.2,4816.8,4402.7,5240.4,4452.6,4282.9,4592.2,4747.0,3272.7,3587.2,3190.5,3995.4,3509.9,3194.8
1010.56,8924.7,5986.8,8901.8,11272.5,13414.6,14588.0,7126.7,7282.3,7303.7,8575.1,10570.0,8564.4,7519.4,7062.7,10878.5,13148.0,9196.9,9254.1,7621.3,8380.9,9397.1,10890.8,7043.9,6553.5,8018.8,6687.7,3477.8,4077.9,5315.8,5171.0,5176.1,4217.5,6571.7,5854.2,5232.1,6290.9,5378.4,5337.2,5612.3,5661.5,3786.2,3865.3,3621.5,4498.8,4118.2,3600.0
1012.57,9748.5,6499.6,9812.6,12381.3,13863.4,14892.7,7859.7,8018.9,7926.5,9484.0,11493.7,9276.0,8154.9,7715.8,11195.0,13346.5,10175.7,10231.7,8533.6,9329.6,10450.3,11822.7,7948.2,7372.8,8644.3,7301.5,3831.7,4459.8,6053.5,5873.3,5798.1,4740.8,7419.4,6516.7,5868.4,7027.8,6105.7,6002.5,6332.0,6325.8,4172.2,4111.3,3932.4,4839.8,4535.9,3922.5
1014.58,8304.8,5719.2,10471.1,11826.7,13712.7,14947.3,6983.4,7090.4,7154.1,8177.7,10233.5,8246.4,7113.8,6803.7,11070.1,13324.2,8699.2,8881.1,7395.0,8061.1,10207.4,11736.5,7024.8,6632.9,7777.8,6454.4,3516.8,4064.0,5537.0,5281.4,5251.0,4361.5,6825.1,5895.8,5441.8,6315.2,5580.6,5452.9,5686.5,5639.2,3870.7,3957.9,3690.9,4524.6,4064.3,3641.0
1016.59,6226.0,4462.2,10713.5,10432.7,13174.5,14540.8,5481.1,5649.3,5814.3,6235.0,8529.3,6601.4,5598.4,5360.7,10723.2,13213.8,6578.2,6901.2,5577.0,6229.4,9039.7,10856.1,5342.5,5198.3,6446.8,5101.3,2928.4,3360.6,4364.2,4212.1,4229.7,3635.3,5430.9,4616.1,4342.1,5081.6,4389.5,4322.2,4456.1,4393.1,3171.9,3487.6,3105.6,3854.0,3324.7,3047.1
1018.6,5275.8,3981.1,10365.8,9543.2,13085.1,14720.2,4824.9,5071.0,5341.8,5363.6,7809.8,6034.3,4919.7,4777.6,10579.6,13137.1,5647.5,6051.2,4760.7,5415.7,8423.6,10150.4,4550.1,4584.1,6020.8,4545.9,2669.4,3042.8,3761.2,3691.7,3709.5,3173.9,4723.1,3999.1,3836.7,4490.1,3759.9,3732.7,3892.8,3847.6,2884.3,3326.3,2843.1,3523.7,2999.4,2714.2
1020.6,4947.2,3802.7,9099.1,8744.1,12763.9,14614.0,4500.3,4713.6,5053.9,5027.2,7598.2,5732.4,4657.6,4493.1,10383.8,12960.4,5234.8,5686.9,4478.8,5046.9,7751.5,9509.4,4203.3,4314.4,5722.0,4318.5,2562.6,2903.5,3463.8,3462.5,3425.8,3019.3,4390.4,3744.8,3578.1,4205.0,3492.4,3464.7,3627.2,3603.9,2704.6,3217.4,2667.4,3420.3,2826.3,2608.2
1022.61,5335.3,4014.6,8577.0,8704.1,12987.6,14606.4,4792.8,4976.0,5309.4,5431.6,7901.3,6095.8,4961.2,4771.5,10334.7,12927.4,5679.7,6050.3,4781.1,5386.6,7629.4,9408.6,4471.7,4500.8,6009.4,4575.3,2611.5,3054.7,3583.4,3554.2,3561.0,3121.0,4573.7,3892.3,3670.1,4393.8,3705.6,3617.0,3812.8,3789.3,2755.4,3298.5,2755.5,3515.5,2901.3,2703.8
1024.62,6695.0,4906.9,9097.8,9810.6,13754.3,15433.9,5751.2,5956.5,6168.7,6623.1,9092.7,7147.7,5981.9,5723.9,10819.4,13253.3,7051.8,7286.6,5929.0,6590.0,8426.0,10276.3,5441.4,5442.9,6946.1,5475.1,3017.2,3501.8,4276.7,4237.7,4148.4,3572.8,5333.5,4632.9,4314.8,5203.9,4413.4,4261.4,4523.0,4544.2,3121.9,3594.7,3114.6,3915.6,3379.2,3108.7
1026.62,8073.1,5572.0,9731.5,11125.0,14072.0,15776.5,6601.0,6792.2,6893.3,7783.2,10163.3,8148.8,6933.9,6609.9,10794.0,13084.5,8626.8,8630.6,7139.2,7743.4,9324.8,10976.5,6428.4,6061.0,7701.4,6200.5,3312.6,3914.8,4953.7,4862.2,4732.1,4078.1,6086.1,5391.5,4936.6,5943.8,5053.1,4919.4,5420.3,5237.2,3489.4,3783.2,3455.9,4284.0,3765.2,3431.9
1028.63,9447.1,6419.0,10679.5,12535.4,14899.4,16658.1,7736.7,7823.2,7837.2,9170.4,11516.1,9211.7,8096.2,7614.5,11091.4,13389.5,10275.0,10096.2,8448.9,9055.1,10520.0,12014.7,7631.0,7094.8,8593.3,7214.4,3733.5,4436.0,5809.8,5666.0,5476.9,4558.9,7104.4,6221.3,5609.9,6915.3,5926.8,5751.4,6302.7,6051.7,3997.7,4160.4,3859.5,4776.0,4303.9,3848.1
1030.63,10146.8,6905.0,11196.1,13295.2,15448.0,17303.5,8263.4,8414.6,8479.9,9818.3,12091.6,9821.7,8697.1,8201.8,11299.4,13505.9,11052.3,10802.3,9093.9,9790.8,11262.2,12586.5,8308.3,7665.3,9152.7,7701.7,3986.2,4727.5,6435.8,6181.0,5889.9,4980.4,7694.4,6800.6,6137.1,7405.6,6390.4,6271.6,6861.9,6534.7,4245.9,4399.9,4149.2,5063.0,4615.8,4140.5
1032.63,10123.5,6889.0,11230.2,13354.3,15253.6,16844.6,8301.0,8375.8,8357.9,9732.4,12017.3,9904.0,8601.5,8164.4,11248.2,13384.9,10958.1,10757.0,9037.3,9746.4,11158.8,12525.7,8265.6,7619.6,9112.7,7605.4,4002.6,4714.1,6344.9,6113.5,5920.2,4982.7,7660.2,6724.2,6072.2,7426.1,6429.8,6280.0,6793.3,6494.4,4300.3,4382.5,4099.2,4956.2,4581.3,4126.3
1034.63,11271.3,7670.2,11879.4,14381.9,15443.8,16835.8,9021.2,9145.0,9165.3,10859.3,13089.8,10798.8,9498.7,8938.2,11477.2,13584.7,12130.7,11813.8,9963.6,10733.4,11873.7,13340.5,9118.4,8365.4,9903.5,8426.8,4291.5,5120.1,6834.5,6574.8,6328.3,5310.8,8246.4,7400.1,6533.0,8069.5,7019.2,6768.8,7311.4,7126.8,4610.2,4589.1,4377.8,5407.9,4977.6,4445.4
1036.64,13600.7,8789.9,12463.6,16039.7,15354.8,16264.4,10442.3,10522.5,10270.9,12880.2,14827.9,12513.4,11050.2,10332.0,11570.3,13389.4,14460.8,13916.4,11767.1,12619.7,12951.3,14367.3,10660.0,9390.1,11073.3,9743.4,4720.1,5750.4,7852.9,7420.1,7280.6,5929.4,9368.6,8540.1,7352.5,9206.1,8017.1,7670.3,8448.8,8141.1,5016.4,4884.4,4820.7,5869.4,5577.4,4895.7
1038.64,19590.9,12252.7,14387.1,20868.6,16594.5,16705.1,14463.6,14643.1,13750.0,18366.5,19650.4,17035.9,15483.6,14445.4,12320.9,13579.6,20921.0,19688.9,16849.0,17850.4,16227.1,17535.7,15108.2,13031.8,14717.1,13587.8,6245.1,7709.1,10726.5,10186.8,9842.8,7980.3,12750.0,11769.2,9768.1,12589.5,11062.7,10518.7,11777.5,11323.0,6664.3,5960.9,6284.5,7532.6,7487.6,6466.9
1040.63,28938.0,17420.7,17211.7,28372.3,18689.0,17737.0,20849.9,20690.0,19183.6,26584.5,27215.2,24011.4,22272.8,20772.3,13521.1,14059.7,31165.0,28876.1,24685.7,25941.1,21667.7,22127.4,22142.5,18446.7,20355.4,19298.3,8532.7,10553.1,15427.6,14567.2,14035.8,11022.1,18216.1,16716.4,13830.1,17937.5,15900.9,15141.3,17169.0,16161.2,9275.4,7579.5,8546.9,10186.6,10483.0,9005.8
1042.63,33890.2,19891.5,18414.5,33246.8,19904.2,18166.2,24612.7,24014.5,22321.4,31290.7,31712.1,27658.9,25885.8,24030.7,14007.7,14156.6,37463.3,34222.8,29598.5,31066.0,25404.5,24783.8,26578.3,21747.3,23237.6,22055.2,9919.2,12300.8,18828.7,17712.7,16772.0,13165.3,22151.4,19886.9,16601.7,21487.8,18975.0,18452.9,20998.5,19110.1,11109.2,8593.0,9937.4,11803.3,12131.4,10424.2
1044.63,27637.6,16439.9,16985.8,29142.5,18692.1,17631.4,20978.3,20436.1,19083.9,25887.7,26701.2,23013.7,21467.4,19885.7,13107.3,13714.8,31675.0,28697.0,24926.9,26313.3,23454.8,22361.6,23006.1,18891.2,19712.5,18235.0,8603.8,10587.4,17044.1,15737.6,14931.7,11775.7,19915.7,17288.2,14881.4,18909.2,16705.7,16505.3,18668.4,16420.2,9966.7,7713.7,8849.3,10494.9,10460.6,9114.6
1046.63,17238.7,10870.9,14398.4,20758.6,16898.5,17333.9,14112.2,13800.5,13263.7,16661.1,18407.4,15427.0,14016.2,12995.0,12153.5,13755.1,19795.9,18471.2,16072.1,16906.6,17562.3,17339.0,15157.6,12893.2,13624.8,12108.5,6184.5,7336.2,11667.9,10856.6,10273.4,8299.9,13730.3,11750.0,10406.5,12776.4,11230.0,11357.7,12438.3,10980.1,7040.4,6065.3,6496.4,7629.8,7275.1,6427.7
1048.62,9437.0,6384.1,11730.6,13606.8,14582.5,16541.5,8205.8,8134.8,8185.4,9342.3,11727.1,9395.9,8146.5,7607.7,10958.7,13085.0,10693.7,10567.5,8847.0,9477.6,11877.0,12748.8,8380.2,7640.6,8754.7,7147.4,3955.7,4579.0,6725.1,6320.6,6104.4,5108.0,8113.9,6893.2,6328.4,7514.4,6520.1,6549.8,7058.9,6473.4,4389.1,4408.7,4163.8,5026.6,4514.6,4077.8
1050.62,6131.7,4603.2,10956.1,10580.1,13924.0,17129.5,5641.7,5747.0,6094.2,6121.9,8945.8,6897.7,5611.9,5376.2,10536.8,12946.7,6835.7,7064.5,5706.7,6256.5,9315.6,10742.8,5406.2,5390.5,6777.6,5147.8,2939.2,3402.5,4473.5,4349.9,4208.7,3654.0,5510.8,4652.3,4437.4,5214.1,4417.4,4406.7,4630.4,4428.7,3226.5,3662.7,3152.3,3941.3,3309.8,3038.1
1052.61,4979.2,4077.5,10243.3,9180.8,13980.5,17811.3,4815.1,4920.4,5399.4,5032.7,7950.9,6021.8,4743.4,4636.8,10324.5,12987.8,5324.4,5844.8,4610.4,5114.6,8192.6,9879.6,4354.8,4606.4,6077.1,4528.2,2635.2,2984.9,3683.0,3604.0,3455.9,3137.0,4524.1,3864.9,3775.3,4338.8,3629.8,3710.4,3738.2,3741.9,2786.8,3497.8,2804.8,3495.0,2841.2,2676.5
1054.61,4635.4,4012.7,9791.9,8690.2,14357.2,18397.2,4684.8,4834.7,5349.8,4785.6,7807.1,5909.2,4687.9,4608.0,10553.4,13179.2,4900.2,5545.0,4323.1,4873.6,7827.5,9712.5,4135.1,4528.7,6095.1,4446.1,2639.5,2921.4,3494.7,3457.4,3221.3,3071.4,4253.8,3676.2,3694.3,4105.2,3503.1,3462.0,3468.8,3583.8,2730.9,3546.2,2798.4,3464.6,2796.0,2668.9
1056.6,3495.2,3039.1,8294.3,7340.3,13468.9,17647.7,3583.8,3790.6,4289.1,3681.4,6652.0,4798.6,3620.2,3605.8,9868.8,12630.5,3725.5,4365.8,3202.5,3710.1,6526.1,8296.4,3017.0,3530.5,5022.4,3483.5,2156.9,2429.0,2693.9,2734.7,2698.5,2503.4,3510.5,2901.7,2920.7,3392.3,2739.1,2729.8,2772.4,2847.0,2224.5,3065.8,2261.6,2970.7,2299.5,2194.4
1058.59,3381.3,3076.4,7850.5,7168.9,13403.4,17280.6,3588.5,3736.1,4232.1,3580.8,6558.8,4729.6,3569.2,3534.0,9782.4,12496.9,3609.9,4264.0,3172.3,3681.8,6346.7,8192.3,3000.5,3490.5,4969.4,3466.1,2179.6,2358.9,2645.8,2719.5,2622.3,2476.9,3366.0,2800.2,2871.3,3288.2,2685.5,2708.1,2725.8,2786.8,2223.6,3080.2,2324.5,2939.5,2303.6,2188.6
